,obs,acts,infos,terminal,rews
275,"[ 8  2  4  1  2  1  4 13  8 10  7 11  0  7  6 12 12 12  8  1  1 10  2 10
  9  1 10  9 10  8  7  9  7 12  8 13  8  8  9 11  7  9 12 12 10 10 14 12
 13  9 10  5  6  5  4  1 10 11 13  7  7 12  5  4 15  7 15  5  9 14 13 10
  0  8 15  6  1  1 11 13 11  9 14  7  3  7 13 14 11  0 11 15  2  9  4 14
 10  0  1 15 12]","[1 1 3 1 1 0 2 1 0 1 1 1 2 1 1 3 3 2 1 3 1 1 1 1 3 1 1 3 2 0 1 3 1 1 3 3 3
 2 0 1 1 2 1 3 1 3 3 0 3 0 2 3 1 3 3 2 0 3 2 1 1 2 3 3 3 0 2 3 2 3 2 1 3 0
 2 1 3 0 0 1 2 0 2 0 1 1 1 0 2 0 1 3 0 3 0 2 2 0 2 3]",,True,"[60.21150117 73.29939418 15.70186404 95.17143064 73.29939418 95.17143064
 15.70186404 21.33391107 60.21150117  2.15844943 86.71761458 97.09098522
 37.55401188 86.71761458  5.90836122 83.24426408 83.24426408 83.34426408
 60.21150117 95.07143064 95.17143064  2.15844943 73.29939418  2.15844943
 70.90725778 95.17143064  2.15844943 70.90725778  2.15844943 60.21150117
 86.71761458 70.90725778 86.71761458 83.34426408 60.21150117 21.33391107
 60.11150117 60.21150117 70.90725778 97.09098522 86.71761458 70.90725778
 83.24426408 83.34426408  2.05844943  2.15844943 18.28249672 83.34426408
 21.33391107 70.90725778  2.15844943 15.69945203  5.90836122 15.69945203
 15.70186404 95.17143064  2.15844943 97.09098522 21.33391107 86.61761458
 86.71761458 83.34426408 15.69945203 15.70186404 18.44045099 86.71761458
 18.44045099 15.69945203 70.90725778 18.28249672 21.33391107  2.15844943
 37.55401188 60.21150117 18.44045099  5.90836122 95.07143064 95.17143064
 97.09098522 21.33391107 97.09098522 70.90725778 18.28249672 86.71761458
 59.96584842 86.71761458 21.33391107 18.28249672 97.09098522 37.55401188
 97.09098522 18.44045099 73.29939418 70.90725778 15.70186404 18.28249672
  2.15844943 37.55401188 95.17143064 18.44045099]"
276,"[ 2 10  3  9 14  7 15 13 13 11  2 10 14 15  2 15  0  3  5 15 13 15  0  3
 10 10  3  9 15  2  2  0  1  9  2  2  4 11  5 15  2  7  6  8 11 15 12  4
  8 10 13  0  4 11 14  7  7 13  9  5 12 12 15  0  6 10 14  7  7  0  8  4
  3 11 15 10  0  1 11  4  5 12 15  6  2  3  2  0  0  9  6  5  6  5 10 11
  7  3  1  8  9]","[2 2 2 2 0 3 3 3 1 3 1 2 3 1 3 2 3 2 0 3 0 2 3 0 0 0 3 1 3 3 1 0 2 2 2 3 2
 3 3 2 3 2 0 0 2 3 3 3 1 0 2 3 0 2 2 0 1 3 3 2 3 0 2 1 1 2 1 0 3 0 1 1 2 2
 1 1 0 2 2 3 1 0 0 3 2 1 3 2 2 3 2 3 3 3 0 0 0 2 1 3]",,True,"[73.29939418  2.15844943 59.96584842 70.90725778 18.28249672 86.71761458
 18.44045099 21.23391107 21.33391107 97.09098522 73.29939418  2.15844943
 18.28249672 18.44045099 73.29939418 18.44045099 37.55401188 59.96584842
 15.69945203 18.44045099 21.33391107 18.44045099 37.55401188 59.96584842
  2.05844943  2.15844943 59.96584842 70.90725778 18.44045099 73.19939418
 73.29939418 37.55401188 95.17143064 70.90725778 73.19939418 73.29939418
 15.70186404 97.09098522 15.69945203 18.44045099 73.29939418 86.71761458
  5.90836122 60.21150117 97.09098522 18.44045099 83.34426408 15.70186404
 60.21150117  2.15844943 21.33391107 37.55401188 15.70186404 97.09098522
 18.28249672 86.61761458 86.71761458 21.33391107 70.90725778 15.69945203
 83.24426408 83.34426408 18.44045099 37.55401188  5.90836122  2.15844943
 18.28249672 86.61761458 86.71761458 37.55401188 60.21150117 15.70186404
 59.96584842 97.09098522 18.44045099  2.15844943 37.55401188 95.17143064
 97.09098522 15.70186404 15.69945203 83.34426408 18.44045099  5.90836122
 73.29939418 59.96584842 73.29939418 37.45401188 37.55401188 70.90725778
  5.90836122 15.69945203  5.90836122 15.69945203  2.15844943 97.09098522
 86.71761458 59.96584842 95.17143064 60.21150117]"
277,"[ 6 12 14 12  6 11  3  5 13 15 13  9 10  9  8  6  2 14  1 13 11 13 13  9
  8  7  4  9  5  7 14  1  4  4  4  4 11  5 10  1 15  5  9  7 13  9 12  6
 11  4  7 12  6  6  1 14 12  5 12  2  7 15  5 11  8  5  9 12  6  4  2  4
  7  1  5  0 13  5  9  4  9 14 12 15  4  5 13 13  9  3 10 11 11  1  9 15
  7  3  4  1  7]","[3 2 1 2 1 3 0 2 1 2 1 1 1 2 3 3 1 3 2 3 2 0 3 2 0 3 2 0 0 0 2 2 1 3 1 2 3
 2 1 3 1 2 1 1 2 1 2 1 2 0 2 2 0 0 3 1 2 1 1 1 2 0 3 0 3 2 3 0 3 3 2 2 2 0
 2 2 2 0 0 3 1 0 2 2 0 0 0 1 1 2 2 1 1 3 3 2 0 0 1 2]",,True,"[ 5.90836122 83.34426408 18.28249672 83.34426408  5.90836122 97.09098522
 59.96584842 15.69945203 21.33391107 18.44045099 21.33391107 70.90725778
  2.15844943 70.90725778 60.21150117  5.90836122 73.29939418 18.28249672
 95.17143064 21.33391107 97.09098522 21.23391107 21.33391107 70.90725778
 60.21150117 86.71761458 15.70186404 70.90725778 15.69945203 86.71761458
 18.28249672 95.17143064 15.60186404 15.60186404 15.60186404 15.70186404
 97.09098522 15.69945203  2.15844943 95.17143064 18.44045099 15.69945203
 70.90725778 86.71761458 21.33391107 70.90725778 83.34426408  5.90836122
 97.09098522 15.70186404 86.71761458 83.34426408  5.80836122  5.90836122
 95.17143064 18.28249672 83.34426408 15.69945203 83.34426408 73.29939418
 86.71761458 18.44045099 15.69945203 97.09098522 60.21150117 15.69945203
 70.90725778 83.34426408  5.90836122 15.70186404 73.29939418 15.70186404
 86.71761458 95.17143064 15.69945203 37.55401188 21.33391107 15.69945203
 70.90725778 15.70186404 70.90725778 18.28249672 83.34426408 18.44045099
 15.70186404 15.69945203 21.23391107 21.33391107 70.90725778 59.96584842
  2.15844943 96.99098522 97.09098522 95.17143064 70.90725778 18.44045099
 86.71761458 59.96584842 15.70186404 95.17143064]"
278,"[ 8  7 13 11 14  2  2 13 10 14 12 10  4  1  8  6  5  3  7  3 15  1  4 12
 12 13  2  4 15 10 15  7  1  7  1  9 10 12 10  8  3 12  1 10  8  2 13  2
  4 15  5  3 11  7  2  3  2 13 13  8  9 11 13  3  4  1 11 12 15  1  0  1
  7  7 13 12 15  5 13  3  2  8 12  9  9  2  7  9  3  5 11  1  1  5 12  1
 11  2  5 11 11]","[1 3 2 0 1 2 1 3 1 2 3 2 1 0 0 1 0 2 1 1 2 1 3 0 0 1 1 1 1 3 0 1 0 1 3 2 2
 3 3 3 2 2 3 2 0 1 2 1 3 3 0 1 1 3 3 0 1 2 1 0 2 2 2 2 1 0 0 1 0 2 2 3 0 2
 2 2 1 0 1 3 2 2 3 0 2 0 3 0 2 2 1 3 0 2 2 0 1 2 1 2]",,True,"[60.21150117 86.71761458 21.33391107 97.09098522 18.28249672 73.19939418
 73.29939418 21.33391107  2.15844943 18.28249672 83.34426408  2.15844943
 15.70186404 95.17143064 60.21150117  5.90836122 15.69945203 59.96584842
 86.71761458 59.96584842 18.44045099 95.17143064 15.70186404 83.24426408
 83.34426408 21.33391107 73.29939418 15.70186404 18.44045099  2.15844943
 18.44045099 86.71761458 95.17143064 86.71761458 95.17143064 70.90725778
  2.15844943 83.34426408  2.15844943 60.21150117 59.96584842 83.34426408
 95.17143064  2.15844943 60.21150117 73.29939418 21.33391107 73.29939418
 15.70186404 18.44045099 15.69945203 59.96584842 97.09098522 86.71761458
 73.29939418 59.96584842 73.29939418 21.23391107 21.33391107 60.21150117
 70.90725778 97.09098522 21.33391107 59.96584842 15.70186404 95.17143064
 97.09098522 83.34426408 18.44045099 95.17143064 37.55401188 95.17143064
 86.61761458 86.71761458 21.33391107 83.34426408 18.44045099 15.69945203
 21.33391107 59.96584842 73.29939418 60.21150117 83.34426408 70.80725778
 70.90725778 73.29939418 86.71761458 70.90725778 59.96584842 15.69945203
 97.09098522 95.07143064 95.17143064 15.69945203 83.34426408 95.17143064
 97.09098522 73.29939418 15.69945203 96.99098522]"
279,"[ 0  5 15  2  0 10  6  6  4  2  0 10  9  5  5  2 11  3  4  2  1 12 12  7
 11  8  6 12 15 13  4 11 12  4  4 15 15  2 15 10  4  5 10  4  3 11  8 14
  9 10  2  8  8  8  7  5  6 14 12 13  4 14 13  2 11  6  8  2  1  2  2 14
 14 10  7 14 10  0 11  7 14 10  6  3  3 10 15  2  0 13  7 10 13 13  8 10
 11 10 15 15 13]","[1 0 0 2 3 2 3 3 0 2 3 1 2 2 1 0 3 1 3 2 2 2 1 2 2 0 3 1 1 3 2 1 3 2 2 2 1
 3 1 0 3 2 0 2 2 0 0 2 1 0 1 3 1 2 1 3 2 2 3 2 3 2 0 0 1 2 1 2 1 3 3 0 1 0
 3 2 3 0 3 2 1 2 1 2 3 0 1 0 3 2 3 3 2 0 2 0 1 1 2 2]",,True,"[37.55401188 15.69945203 18.44045099 73.29939418 37.55401188  2.15844943
  5.80836122  5.90836122 15.70186404 73.29939418 37.55401188  2.15844943
 70.90725778 15.59945203 15.69945203 73.29939418 97.09098522 59.96584842
 15.70186404 73.29939418 95.17143064 83.24426408 83.34426408 86.71761458
 97.09098522 60.21150117  5.90836122 83.34426408 18.44045099 21.33391107
 15.70186404 97.09098522 83.34426408 15.60186404 15.70186404 18.34045099
 18.44045099 73.29939418 18.44045099  2.15844943 15.70186404 15.69945203
  2.15844943 15.70186404 59.96584842 97.09098522 60.21150117 18.28249672
 70.90725778  2.15844943 73.29939418 60.11150117 60.11150117 60.21150117
 86.71761458 15.69945203  5.90836122 18.28249672 83.34426408 21.33391107
 15.70186404 18.28249672 21.33391107 73.29939418 97.09098522  5.90836122
 60.21150117 73.29939418 95.17143064 73.19939418 73.29939418 18.18249672
 18.28249672  2.15844943 86.71761458 18.28249672  2.15844943 37.55401188
 97.09098522 86.71761458 18.28249672  2.15844943  5.90836122 59.86584842
 59.96584842  2.15844943 18.44045099 73.29939418 37.55401188 21.33391107
 86.71761458  2.15844943 21.23391107 21.33391107 60.21150117  2.15844943
 97.09098522  2.15844943 18.34045099 18.44045099]"
280,"[ 4  2 15 13  7 12  4  7 12  1  3 12  3 11  7  2 12 11  9  5  4  9 12  5
 10 14  1  3  9  0  6  1  3  9  9  6  0  9 10  9  0  4  3  2 13  0 13 14
  5  3 10  9  0  5 11  4  6  8  5  6  1 12  7 14  5  0  4  6 14  1 14 10
 13  8  7 13  3  5  3  8  3  4 14 15  4  0 13 11 14  4  9  0  5  1 12 15
  1 15 12 14  5]","[2 1 0 1 0 3 2 1 2 3 1 0 0 2 2 1 1 0 2 3 2 2 2 0 0 2 3 1 1 3 3 2 1 1 3 2 0
 3 2 1 3 3 1 2 2 0 0 2 2 3 3 1 1 0 1 0 2 0 1 1 3 3 2 2 1 0 2 1 2 3 1 3 2 2
 3 3 2 1 0 1 3 0 3 3 0 3 0 2 1 3 2 3 2 0 0 1 0 3 2 2]",,True,"[15.70186404 73.29939418 18.44045099 21.33391107 86.71761458 83.34426408
 15.70186404 86.71761458 83.34426408 95.17143064 59.96584842 83.34426408
 59.96584842 97.09098522 86.71761458 73.29939418 83.34426408 97.09098522
 70.90725778 15.69945203 15.70186404 70.90725778 83.34426408 15.69945203
  2.15844943 18.28249672 95.17143064 59.96584842 70.90725778 37.55401188
  5.90836122 95.17143064 59.96584842 70.80725778 70.90725778  5.90836122
 37.55401188 70.90725778  2.15844943 70.90725778 37.55401188 15.70186404
 59.96584842 73.29939418 21.33391107 37.55401188 21.33391107 18.28249672
 15.69945203 59.96584842  2.15844943 70.90725778 37.55401188 15.69945203
 97.09098522 15.70186404  5.90836122 60.21150117 15.69945203  5.90836122
 95.17143064 83.34426408 86.71761458 18.28249672 15.69945203 37.55401188
 15.70186404  5.90836122 18.28249672 95.17143064 18.28249672  2.15844943
 21.33391107 60.21150117 86.71761458 21.33391107 59.96584842 15.69945203
 59.96584842 60.21150117 59.96584842 15.70186404 18.28249672 18.44045099
 15.70186404 37.55401188 21.33391107 97.09098522 18.28249672 15.70186404
 70.90725778 37.55401188 15.69945203 95.17143064 83.34426408 18.44045099
 95.17143064 18.44045099 83.34426408 18.28249672]"
281,"[ 7  0 15 13  6 13  9 15  5  4  1  2 15 15 10  6 15 11 12 15  9 12  6 14
 12  0 12 13  7 15 11 10 10  0  3 11 10  2  8  6  0 13 10  0  1 14 13 10
 13 15  1 11  3 15  9  7  5  1 12 12  7  7  1  7  1 13 13 11 15  5 10  8
  7  1  8  0 13 11  9 14  3  8  7  6  1  0  8  8  1  9  2  7  0  0  2  5
  5  4 15  9  6]","[3 3 2 2 1 3 1 3 1 1 0 0 2 2 3 2 3 1 2 1 3 3 2 1 3 0 1 3 3 0 1 0 3 1 1 3 3
 0 0 2 3 1 2 2 1 1 1 0 0 0 3 3 0 3 1 3 1 3 1 2 3 1 0 1 2 3 2 3 0 3 3 2 1 1
 2 3 0 2 3 0 1 0 3 2 1 3 3 2 2 2 1 2 0 0 0 1 3 2 0 2]",,True,"[86.71761458 37.55401188 18.44045099 21.33391107  5.90836122 21.33391107
 70.90725778 18.44045099 15.69945203 15.70186404 95.17143064 73.29939418
 18.34045099 18.44045099  2.15844943  5.90836122 18.44045099 97.09098522
 83.34426408 18.44045099 70.90725778 83.34426408  5.90836122 18.28249672
 83.34426408 37.55401188 83.34426408 21.33391107 86.71761458 18.44045099
 97.09098522  2.05844943  2.15844943 37.55401188 59.96584842 97.09098522
  2.15844943 73.29939418 60.21150117  5.90836122 37.55401188 21.33391107
  2.15844943 37.55401188 95.17143064 18.28249672 21.33391107  2.15844943
 21.33391107 18.44045099 95.17143064 97.09098522 59.96584842 18.44045099
 70.90725778 86.71761458 15.69945203 95.17143064 83.24426408 83.34426408
 86.61761458 86.71761458 95.17143064 86.71761458 95.17143064 21.23391107
 21.33391107 97.09098522 18.44045099 15.69945203  2.15844943 60.21150117
 86.71761458 95.17143064 60.21150117 37.55401188 21.33391107 97.09098522
 70.90725778 18.28249672 59.96584842 60.21150117 86.71761458  5.90836122
 95.17143064 37.55401188 60.11150117 60.21150117 95.17143064 70.90725778
 73.29939418 86.71761458 37.45401188 37.55401188 73.29939418 15.59945203
 15.69945203 15.70186404 18.44045099 70.90725778]"
282,"[15  2  2 15 10  4  7  6 13  7  9 14 13  7  6  5  4  0 14 10 10 10  1 15
  2 11 15 11 11  4  6 12  4  4 11  7  1 11 15  5  1  1  4  1 12 14  6  9
 12 15  9  4  9  6  5 10  7  0 15  9  8  1  8 11  7 14  7  8  8 13 10 13
  8  3 12  0  2  3  5  1 10 13 10 11 11 13  0 15  8  6  1  8  3 12  6  6
 13 12  4  0  0]","[1 0 0 0 3 0 0 1 2 3 0 0 2 1 0 0 1 3 2 1 1 3 0 3 0 1 0 1 3 2 2 2 0 0 2 3 1
 1 1 1 1 0 0 2 2 0 0 1 1 3 3 0 3 0 0 1 3 1 3 2 2 2 3 2 2 0 3 0 0 0 2 1 1 3
 1 1 3 0 0 1 3 3 1 3 0 0 2 1 1 0 1 3 0 3 1 1 0 3 0 0]",,True,"[18.44045099 73.19939418 73.29939418 18.44045099  2.15844943 15.70186404
 86.71761458  5.90836122 21.33391107 86.71761458 70.90725778 18.28249672
 21.33391107 86.71761458  5.90836122 15.69945203 15.70186404 37.55401188
 18.28249672  2.05844943  2.05844943  2.15844943 95.17143064 18.44045099
 73.29939418 97.09098522 18.44045099 96.99098522 97.09098522 15.70186404
  5.90836122 83.34426408 15.60186404 15.70186404 97.09098522 86.71761458
 95.17143064 97.09098522 18.44045099 15.69945203 95.07143064 95.17143064
 15.70186404 95.17143064 83.34426408 18.28249672  5.90836122 70.90725778
 83.34426408 18.44045099 70.90725778 15.70186404 70.90725778  5.90836122
 15.69945203  2.15844943 86.71761458 37.55401188 18.44045099 70.90725778
 60.21150117 95.17143064 60.21150117 97.09098522 86.71761458 18.28249672
 86.71761458 60.11150117 60.21150117 21.33391107  2.15844943 21.33391107
 60.21150117 59.96584842 83.34426408 37.55401188 73.29939418 59.96584842
 15.69945203 95.17143064  2.15844943 21.33391107  2.15844943 96.99098522
 97.09098522 21.33391107 37.55401188 18.44045099 60.21150117  5.90836122
 95.17143064 60.21150117 59.96584842 83.34426408  5.80836122  5.90836122
 21.33391107 83.34426408 15.70186404 37.45401188]"
283,"[ 0 12  9  6 11 14  1 12  5  4 10 13  8  7  7 15  3 11 12  8  2 14  7  5
 10 10  9 12  1  1 14 12 13 12 14  5 10  9  0  3 12 12  4  1  3  7  9 10
 12 13  0 13  0 13 10  4 13  7  8 13  0 13 10  2 13  7 15 13  9 13 11 13
 10 11  3  9  5 11 15 13 12 14  3 15  4  9  9  0 11 12  2  4  1 12  4  3
  5  6  3  4 14]","[3 0 2 0 2 0 3 0 1 1 3 2 1 0 0 0 1 0 0 0 1 2 1 2 2 2 0 2 3 0 2 0 2 3 2 3 1
 1 3 0 0 1 3 3 3 3 0 2 0 3 3 2 2 3 0 3 2 3 3 2 2 1 1 2 3 0 0 3 3 1 1 3 0 3
 2 2 1 2 1 1 2 2 0 3 0 1 1 1 1 3 2 0 3 2 2 2 1 2 0 0]",,True,"[37.55401188 83.34426408 70.90725778  5.90836122 97.09098522 18.28249672
 95.17143064 83.34426408 15.69945203 15.70186404  2.15844943 21.33391107
 60.21150117 86.61761458 86.71761458 18.44045099 59.96584842 97.09098522
 83.34426408 60.21150117 73.29939418 18.28249672 86.71761458 15.69945203
  2.05844943  2.15844943 70.90725778 83.34426408 95.07143064 95.17143064
 18.28249672 83.34426408 21.33391107 83.34426408 18.28249672 15.69945203
  2.15844943 70.90725778 37.55401188 59.96584842 83.24426408 83.34426408
 15.70186404 95.17143064 59.96584842 86.71761458 70.90725778  2.15844943
 83.34426408 21.33391107 37.55401188 21.33391107 37.55401188 21.33391107
  2.15844943 15.70186404 21.33391107 86.71761458 60.21150117 21.33391107
 37.55401188 21.33391107  2.15844943 73.29939418 21.33391107 86.71761458
 18.44045099 21.33391107 70.90725778 21.33391107 97.09098522 21.33391107
  2.15844943 97.09098522 59.96584842 70.90725778 15.69945203 97.09098522
 18.44045099 21.33391107 83.34426408 18.28249672 59.96584842 18.44045099
 15.70186404 70.80725778 70.90725778 37.55401188 97.09098522 83.34426408
 73.29939418 15.70186404 95.17143064 83.34426408 15.70186404 59.96584842
 15.69945203  5.90836122 59.96584842 15.70186404]"
284,"[14  3 15 11  1 13  1  2  6  0  1  1  1 14 13  4 11  4  7  7 12 11 11 12
  3 12  5  6 12 13  1  0  0  0  1 13  3  1 14  0  5  7  7  8 12  9  5  7
  2  2  5 13  2  9  5 10 10 13 12  8  1  8 11  4  1  3  9  7  0  9  0 13
  0 14 10  5  7  9 10  3 12  2 12 10  5 15  9  5  6  1  0  0  4  2  9 11
 11  4  6  6  8]","[2 2 3 2 0 1 3 0 1 1 3 1 3 0 0 3 3 3 0 1 0 2 3 2 3 1 1 2 1 0 1 1 1 3 0 2 1
 2 0 3 1 0 3 3 3 2 2 3 3 2 0 2 1 3 0 2 1 1 2 3 0 3 2 1 2 1 2 3 1 2 3 0 2 3
 0 3 0 2 0 0 2 0 1 0 3 0 0 1 0 0 1 0 2 2 1 0 3 2 0 1]",,True,"[18.28249672 59.96584842 18.44045099 97.09098522 95.17143064 21.33391107
 95.17143064 73.29939418  5.90836122 37.55401188 95.07143064 95.07143064
 95.17143064 18.28249672 21.33391107 15.70186404 97.09098522 15.70186404
 86.61761458 86.71761458 83.34426408 96.99098522 97.09098522 83.34426408
 59.96584842 83.34426408 15.69945203  5.90836122 83.34426408 21.33391107
 95.17143064 37.45401188 37.45401188 37.55401188 95.17143064 21.33391107
 59.96584842 95.17143064 18.28249672 37.55401188 15.69945203 86.61761458
 86.71761458 60.21150117 83.34426408 70.90725778 15.69945203 86.71761458
 73.19939418 73.29939418 15.69945203 21.33391107 73.29939418 70.90725778
 15.69945203  2.05844943  2.15844943 21.33391107 83.34426408 60.21150117
 95.17143064 60.21150117 97.09098522 15.70186404 95.17143064 59.96584842
 70.90725778 86.71761458 37.55401188 70.90725778 37.55401188 21.33391107
 37.55401188 18.28249672  2.15844943 15.69945203 86.71761458 70.90725778
  2.15844943 59.96584842 83.34426408 73.29939418 83.34426408  2.15844943
 15.69945203 18.44045099 70.90725778 15.69945203  5.90836122 95.17143064
 37.45401188 37.55401188 15.70186404 73.29939418 70.90725778 96.99098522
 97.09098522 15.70186404  5.80836122  5.90836122]"
285,"[15 15  1 13  3  6  3  6  7  7  8  6  9  4 13 13 13  8  8 11  1  7  0  5
  9  4 12 11  9  3  9  8  3  3 10  1  4  4  3 15  3  6 14 12  4  4  3 14
  3  3  8 14 14 12 11  8  3  2  5  8  2 13  3  0  5 10  7  9 11 10  9 11
 15 13  3 13 11  4  3 14 13 12  1  3  2  8  8 11  4  2  9  4  1  4 14  7
  8  2 14  1 10]","[3 2 2 3 0 3 2 1 2 1 2 2 0 0 0 1 3 1 2 3 3 2 0 2 3 3 3 3 0 2 1 3 3 3 3 0 1
 3 3 2 1 2 2 2 2 2 1 2 3 3 1 1 0 3 3 2 3 2 3 0 0 2 2 2 3 3 3 0 1 2 2 0 0 2
 0 1 0 3 2 0 0 3 1 0 3 2 1 1 0 2 0 1 1 1 3 2 2 0 3 2]",,True,"[18.34045099 18.44045099 95.17143064 21.33391107 59.96584842  5.90836122
 59.96584842  5.90836122 86.61761458 86.71761458 60.21150117  5.90836122
 70.90725778 15.70186404 21.23391107 21.23391107 21.33391107 60.11150117
 60.21150117 97.09098522 95.17143064 86.71761458 37.55401188 15.69945203
 70.90725778 15.70186404 83.34426408 97.09098522 70.90725778 59.96584842
 70.90725778 60.21150117 59.86584842 59.96584842  2.15844943 95.17143064
 15.60186404 15.70186404 59.96584842 18.44045099 59.96584842  5.90836122
 18.28249672 83.34426408 15.60186404 15.70186404 59.96584842 18.28249672
 59.86584842 59.96584842 60.21150117 18.18249672 18.28249672 83.34426408
 97.09098522 60.21150117 59.96584842 73.29939418 15.69945203 60.21150117
 73.29939418 21.33391107 59.96584842 37.55401188 15.69945203  2.15844943
 86.71761458 70.90725778 97.09098522  2.15844943 70.90725778 97.09098522
 18.44045099 21.33391107 59.96584842 21.33391107 97.09098522 15.70186404
 59.96584842 18.28249672 21.33391107 83.34426408 95.17143064 59.96584842
 73.29939418 60.11150117 60.21150117 97.09098522 15.70186404 73.29939418
 70.90725778 15.70186404 95.17143064 15.70186404 18.28249672 86.71761458
 60.21150117 73.29939418 18.28249672 95.17143064]"
286,"[ 4  1  3 13 12  6 15 10  5  2  2 10  6  5  4  5 15  0 13  9  1  8 15 10
  9  1  3 14  3  1 15  0  0  9 14 11  0 15  0  4  4 12 14 10  1  4  2 14
 12  9  9  1 10  6 10 12  0  5 14  5 11  0 11  7  4  4  7  9  0  1  5  2
  4  7  1  0 10  7  9  9  5  6  0 14 12  3  2 14  2  9  7 13 14  0  1 11
 15  7  1  0  9]","[2 3 0 1 3 2 2 0 2 3 0 0 2 2 2 0 3 3 2 2 3 3 2 0 3 2 3 1 1 3 3 3 1 0 3 0 3
 1 2 3 2 0 3 2 0 1 1 3 2 3 3 0 2 2 3 3 1 2 2 3 2 0 2 3 1 0 2 0 0 2 1 1 2 2
 0 3 1 2 3 2 1 0 3 3 2 1 0 3 2 0 3 2 1 3 0 1 2 1 1 1]",,True,"[15.70186404 95.17143064 59.96584842 21.33391107 83.34426408  5.90836122
 18.44045099  2.15844943 15.69945203 73.19939418 73.29939418  2.15844943
  5.90836122 15.69945203 15.70186404 15.69945203 18.44045099 37.55401188
 21.33391107 70.90725778 95.17143064 60.21150117 18.44045099  2.15844943
 70.90725778 95.17143064 59.96584842 18.28249672 59.96584842 95.17143064
 18.44045099 37.45401188 37.55401188 70.90725778 18.28249672 97.09098522
 37.55401188 18.44045099 37.55401188 15.60186404 15.70186404 83.34426408
 18.28249672  2.15844943 95.17143064 15.70186404 73.29939418 18.28249672
 83.34426408 70.80725778 70.90725778 95.17143064  2.15844943  5.90836122
  2.15844943 83.34426408 37.55401188 15.69945203 18.28249672 15.69945203
 97.09098522 37.55401188 97.09098522 86.71761458 15.60186404 15.70186404
 86.71761458 70.90725778 37.55401188 95.17143064 15.69945203 73.29939418
 15.70186404 86.71761458 95.17143064 37.55401188  2.15844943 86.71761458
 70.80725778 70.90725778 15.69945203  5.90836122 37.55401188 18.28249672
 83.34426408 59.96584842 73.29939418 18.28249672 73.29939418 70.90725778
 86.71761458 21.33391107 18.28249672 37.55401188 95.17143064 97.09098522
 18.44045099 86.71761458 95.17143064 37.55401188]"
287,"[11 14 13  7 14 14  6  6  8  5 10  8 10  6 13  3  8 13  3 11  9  8  7  1
 15  6 12  0  7  3  5  1 15  5 14  7 13  8  2  7 15  7 12 12  5  8  8  8
  6 12  2  7 14 12 10 15  3  5  1  3 15 11  1 15 15  3 13  6  6 12  5  9
  1  1  1 12 14  2  8  8 10  8  2 12  1 14  3  9 14  3 11  8 14 10 14 10
  8  8  2  6 13]","[2 2 1 1 1 2 3 1 1 1 2 0 2 0 2 2 3 3 0 1 2 0 1 0 2 3 0 3 2 3 1 3 0 1 1 1 3
 3 2 3 2 2 1 0 3 2 0 0 0 0 0 0 2 3 0 1 0 3 3 1 0 2 0 2 1 0 3 2 1 2 2 0 0 1
 0 3 2 1 0 0 1 0 3 2 0 3 3 3 2 2 1 3 1 0 2 1 0 1 0 1]",,True,"[97.09098522 18.28249672 21.33391107 86.71761458 18.18249672 18.28249672
  5.80836122  5.90836122 60.21150117 15.69945203  2.15844943 60.21150117
  2.15844943  5.90836122 21.33391107 59.96584842 60.21150117 21.33391107
 59.96584842 97.09098522 70.90725778 60.21150117 86.71761458 95.17143064
 18.44045099  5.90836122 83.34426408 37.55401188 86.71761458 59.96584842
 15.69945203 95.17143064 18.44045099 15.69945203 18.28249672 86.71761458
 21.33391107 60.21150117 73.29939418 86.71761458 18.44045099 86.71761458
 83.24426408 83.34426408 15.69945203 60.11150117 60.11150117 60.21150117
  5.90836122 83.34426408 73.29939418 86.71761458 18.28249672 83.34426408
  2.15844943 18.44045099 59.96584842 15.69945203 95.17143064 59.96584842
 18.44045099 97.09098522 95.17143064 18.34045099 18.44045099 59.96584842
 21.33391107  5.80836122  5.90836122 83.34426408 15.69945203 70.90725778
 95.07143064 95.07143064 95.17143064 83.34426408 18.28249672 73.29939418
 60.11150117 60.21150117  2.15844943 60.21150117 73.29939418 83.34426408
 95.17143064 18.28249672 59.96584842 70.90725778 18.28249672 59.96584842
 97.09098522 60.21150117 18.28249672  2.15844943 18.28249672  2.15844943
 60.11150117 60.21150117 73.29939418  5.90836122]"
